bin_id,timestamp,waste_level_kg,capacity_kg,fill_percentage,day_of_week,hour,is_weekend,is_market_area
BIN022,2024-02-08 12:00:00,22.74,150,15.2,3,12,0,1
BIN022,2024-02-08 18:00:00,30.24,150,20.2,3,18,0,1
BIN022,2024-02-09 00:00:00,35.71,150,23.8,4,0,0,1
BIN022,2024-02-09 06:00:00,43.02,150,28.7,4,6,0,1
BIN022,2024-02-09 12:00:00,51.3,150,34.2,4,12,0,1
BIN022,2024-02-09 18:00:00,63.3,150,42.2,4,18,0,1
BIN022,2024-02-10 00:00:00,68.09,150,45.4,5,0,1,1
BIN022,2024-02-10 06:00:00,74.55,150,49.7,5,6,1,1
BIN022,2024-02-10 12:00:00,83.15,150,55.4,5,12,1,1
BIN022,2024-02-10 18:00:00,92.98,150,62.0,5,18,1,1
BIN022,2024-02-11 00:00:00,100.23,150,66.8,6,0,1,1
BIN022,2024-02-11 06:00:00,103.21,150,68.8,6,6,1,1
BIN022,2024-02-11 12:00:00,108.97,150,72.6,6,12,1,1
BIN022,2024-02-11 18:00:00,117.57,150,78.4,6,18,1,1
BIN022,2024-02-12 00:00:00,123.64,150,82.4,0,0,0,1
BIN022,2024-02-12 06:00:00,22.57,150,15.0,0,6,0,1
BIN022,2024-02-12 12:00:00,35.99,150,24.0,0,12,0,1
BIN022,2024-02-12 18:00:00,43.86,150,29.2,0,18,0,1
BIN022,2024-02-13 00:00:00,48.79,150,32.5,1,0,0,1
BIN022,2024-02-13 06:00:00,52.12,150,34.7,1,6,0,1
BIN022,2024-02-13 12:00:00,61.06,150,40.7,1,12,0,1
BIN022,2024-02-13 18:00:00,63.59,150,42.4,1,18,0,1
BIN022,2024-02-14 00:00:00,76.0,150,50.7,2,0,0,1
BIN022,2024-02-14 06:00:00,80.56,150,53.7,2,6,0,1
BIN022,2024-02-14 12:00:00,86.74,150,57.8,2,12,0,1
BIN022,2024-02-14 18:00:00,94.02,150,62.7,2,18,0,1
BIN022,2024-02-15 00:00:00,96.58,150,64.4,3,0,0,1
BIN022,2024-02-15 06:00:00,107.01,150,71.3,3,6,0,1
BIN022,2024-02-15 12:00:00,116.35,150,77.6,3,12,0,1
BIN022,2024-02-15 18:00:00,123.2,150,82.1,3,18,0,1
BIN022,2024-02-16 00:00:00,14.47,150,9.6,4,0,0,1
BIN022,2024-02-16 06:00:00,14.38,150,9.6,4,6,0,1
BIN022,2024-02-16 12:00:00,23.51,150,15.7,4,12,0,1
BIN022,2024-02-16 18:00:00,33.62,150,22.4,4,18,0,1
BIN022,2024-02-17 00:00:00,43.89,150,29.3,5,0,1,1
BIN022,2024-02-17 06:00:00,52.28,150,34.9,5,6,1,1
BIN022,2024-02-17 12:00:00,65.92,150,43.9,5,12,1,1
BIN022,2024-02-17 18:00:00,76.36,150,50.9,5,18,1,1
BIN022,2024-02-18 00:00:00,85.47,150,57.0,6,0,1,1
BIN022,2024-02-18 06:00:00,93.75,150,62.5,6,6,1,1
BIN022,2024-02-18 12:00:00,107.82,150,71.9,6,12,1,1
BIN022,2024-02-18 18:00:00,112.16,150,74.8,6,18,1,1
BIN022,2024-02-19 00:00:00,115.13,150,76.8,0,0,0,1
BIN022,2024-02-19 06:00:00,118.69,150,79.1,0,6,0,1
BIN022,2024-02-19 12:00:00,19.08,150,12.7,0,12,0,1
BIN022,2024-02-19 18:00:00,20.8,150,13.9,0,18,0,1
BIN022,2024-02-20 00:00:00,29.64,150,19.8,1,0,0,1
BIN022,2024-02-20 06:00:00,38.33,150,25.6,1,6,0,1
BIN022,2024-02-20 12:00:00,45.74,150,30.5,1,12,0,1
BIN022,2024-02-20 18:00:00,60.21,150,40.1,1,18,0,1
BIN022,2024-02-21 00:00:00,64.31,150,42.9,2,0,0,1
BIN022,2024-02-21 06:00:00,70.93,150,47.3,2,6,0,1
BIN022,2024-02-21 12:00:00,84.45,150,56.3,2,12,0,1
BIN022,2024-02-21 18:00:00,88.67,150,59.1,2,18,0,1
BIN022,2024-02-22 00:00:00,92.82,150,61.9,3,0,0,1
BIN022,2024-02-22 06:00:00,99.33,150,66.2,3,6,0,1
BIN022,2024-02-22 12:00:00,106.86,150,71.2,3,12,0,1
BIN022,2024-02-22 18:00:00,112.48,150,75.0,3,18,0,1
BIN022,2024-02-23 00:00:00,122.14,150,81.4,4,0,0,1
BIN022,2024-02-23 06:00:00,126.81,150,84.5,4,6,0,1
BIN022,2024-02-23 12:00:00,22.16,150,14.8,4,12,0,1
BIN022,2024-02-23 18:00:00,29.18,150,19.5,4,18,0,1
BIN022,2024-02-24 00:00:00,39.02,150,26.0,5,0,1,1
BIN022,2024-02-24 06:00:00,48.21,150,32.1,5,6,1,1
BIN022,2024-02-24 12:00:00,62.53,150,41.7,5,12,1,1
BIN022,2024-02-24 18:00:00,75.23,150,50.2,5,18,1,1
BIN022,2024-02-25 00:00:00,81.97,150,54.6,6,0,1,1
BIN022,2024-02-25 06:00:00,88.77,150,59.2,6,6,1,1
BIN022,2024-02-25 12:00:00,101.8,150,67.9,6,12,1,1
BIN022,2024-02-25 18:00:00,107.8,150,71.9,6,18,1,1
BIN022,2024-02-26 00:00:00,111.81,150,74.5,0,0,0,1
BIN022,2024-02-26 06:00:00,120.09,150,80.1,0,6,0,1
BIN022,2024-02-26 12:00:00,124.39,150,82.9,0,12,0,1
BIN022,2024-02-26 18:00:00,13.94,150,9.3,0,18,0,1
BIN022,2024-02-27 00:00:00,20.17,150,13.4,1,0,0,1
BIN022,2024-02-27 06:00:00,27.72,150,18.5,1,6,0,1
BIN022,2024-02-27 12:00:00,33.68,150,22.5,1,12,0,1
BIN022,2024-02-27 18:00:00,39.47,150,26.3,1,18,0,1
BIN022,2024-02-28 00:00:00,51.99,150,34.7,2,0,0,1
BIN022,2024-02-28 06:00:00,57.6,150,38.4,2,6,0,1
BIN022,2024-02-28 12:00:00,66.69,150,44.5,2,12,0,1
BIN022,2024-02-28 18:00:00,70.3,150,46.9,2,18,0,1
BIN022,2024-02-29 00:00:00,79.09,150,52.7,3,0,0,1
BIN022,2024-02-29 06:00:00,85.66,150,57.1,3,6,0,1
BIN022,2024-02-29 12:00:00,94.67,150,63.1,3,12,0,1
BIN022,2024-02-29 18:00:00,98.04,150,65.4,3,18,0,1
BIN022,2024-03-01 00:00:00,107.19,150,71.5,4,0,0,1
BIN022,2024-03-01 06:00:00,114.64,150,76.4,4,6,0,1
BIN022,2024-03-01 12:00:00,125.12,150,83.4,4,12,0,1
BIN022,2024-03-01 18:00:00,21.74,150,14.5,4,18,0,1
BIN022,2024-03-02 00:00:00,30.65,150,20.4,5,0,1,1
BIN022,2024-03-02 06:00:00,38.2,150,25.5,5,6,1,1
BIN022,2024-03-02 12:00:00,46.04,150,30.7,5,12,1,1
BIN022,2024-03-02 18:00:00,53.79,150,35.9,5,18,1,1
BIN022,2024-03-03 00:00:00,57.04,150,38.0,6,0,1,1
BIN022,2024-03-03 06:00:00,68.53,150,45.7,6,6,1,1
BIN022,2024-03-03 12:00:00,78.44,150,52.3,6,12,1,1
BIN022,2024-03-03 18:00:00,89.19,150,59.5,6,18,1,1
BIN022,2024-03-04 00:00:00,91.92,150,61.3,0,0,0,1
BIN022,2024-03-04 06:00:00,98.34,150,65.6,0,6,0,1
BIN022,2024-03-04 12:00:00,108.77,150,72.5,0,12,0,1
BIN022,2024-03-04 18:00:00,117.72,150,78.5,0,18,0,1
BIN022,2024-03-05 00:00:00,125.65,150,83.8,1,0,0,1
BIN022,2024-03-05 06:00:00,13.82,150,9.2,1,6,0,1
BIN022,2024-03-05 12:00:00,21.58,150,14.4,1,12,0,1
BIN022,2024-03-05 18:00:00,29.92,150,19.9,1,18,0,1
BIN022,2024-03-06 00:00:00,35.89,150,23.9,2,0,0,1
BIN022,2024-03-06 06:00:00,40.11,150,26.7,2,6,0,1
BIN022,2024-03-06 12:00:00,55.05,150,36.7,2,12,0,1
BIN022,2024-03-06 18:00:00,63.88,150,42.6,2,18,0,1
BIN022,2024-03-07 00:00:00,68.61,150,45.7,3,0,0,1
BIN022,2024-03-07 06:00:00,81.45,150,54.3,3,6,0,1
BIN022,2024-03-07 12:00:00,91.09,150,60.7,3,12,0,1
BIN022,2024-03-07 18:00:00,98.96,150,66.0,3,18,0,1
BIN022,2024-03-08 00:00:00,107.93,150,72.0,4,0,0,1
BIN022,2024-03-08 06:00:00,114.78,150,76.5,4,6,0,1
BIN022,2024-03-08 12:00:00,128.3,150,85.5,4,12,0,1
BIN022,2024-03-08 18:00:00,13.27,150,8.8,4,18,0,1
BIN022,2024-03-09 00:00:00,17.46,150,11.6,5,0,1,1
BIN022,2024-03-09 06:00:00,26.64,150,17.8,5,6,1,1
BIN022,2024-03-09 12:00:00,32.51,150,21.7,5,12,1,1
BIN022,2024-03-09 18:00:00,45.75,150,30.5,5,18,1,1
BIN022,2024-03-10 00:00:00,58.51,150,39.0,6,0,1,1
BIN022,2024-03-10 06:00:00,71.29,150,47.5,6,6,1,1
BIN022,2024-03-10 12:00:00,80.05,150,53.4,6,12,1,1
BIN022,2024-03-10 18:00:00,90.33,150,60.2,6,18,1,1
BIN022,2024-03-11 00:00:00,89.08,150,59.4,0,0,0,1
BIN022,2024-03-11 06:00:00,101.5,150,67.7,0,6,0,1
BIN022,2024-03-11 12:00:00,108.61,150,72.4,0,12,0,1
BIN022,2024-03-11 18:00:00,121.69,150,81.1,0,18,0,1
BIN022,2024-03-12 00:00:00,13.74,150,9.2,1,0,0,1
BIN022,2024-03-12 06:00:00,17.59,150,11.7,1,6,0,1
BIN022,2024-03-12 12:00:00,27.11,150,18.1,1,12,0,1
BIN022,2024-03-12 18:00:00,40.07,150,26.7,1,18,0,1
BIN022,2024-03-13 00:00:00,46.78,150,31.2,2,0,0,1
BIN022,2024-03-13 06:00:00,49.02,150,32.7,2,6,0,1
BIN022,2024-03-13 12:00:00,65.33,150,43.6,2,12,0,1
BIN022,2024-03-13 18:00:00,73.04,150,48.7,2,18,0,1
BIN022,2024-03-14 00:00:00,81.9,150,54.6,3,0,0,1
BIN022,2024-03-14 06:00:00,90.36,150,60.2,3,6,0,1
BIN022,2024-03-14 12:00:00,100.02,150,66.7,3,12,0,1
BIN022,2024-03-14 18:00:00,107.21,150,71.5,3,18,0,1
BIN022,2024-03-15 00:00:00,113.38,150,75.6,4,0,0,1
BIN022,2024-03-15 06:00:00,123.55,150,82.4,4,6,0,1
BIN022,2024-03-15 12:00:00,18.16,150,12.1,4,12,0,1
BIN022,2024-03-15 18:00:00,22.2,150,14.8,4,18,0,1
BIN022,2024-03-16 00:00:00,26.68,150,17.8,5,0,1,1
BIN022,2024-03-16 06:00:00,42.09,150,28.1,5,6,1,1
BIN022,2024-03-16 12:00:00,50.77,150,33.8,5,12,1,1
BIN022,2024-03-16 18:00:00,54.54,150,36.4,5,18,1,1
BIN022,2024-03-17 00:00:00,60.86,150,40.6,6,0,1,1
BIN022,2024-03-17 06:00:00,70.4,150,46.9,6,6,1,1
BIN022,2024-03-17 12:00:00,81.33,150,54.2,6,12,1,1
BIN022,2024-03-17 18:00:00,85.1,150,56.7,6,18,1,1
BIN022,2024-03-18 00:00:00,91.99,150,61.3,0,0,0,1
BIN022,2024-03-18 06:00:00,99.3,150,66.2,0,6,0,1
BIN022,2024-03-18 12:00:00,107.31,150,71.5,0,12,0,1
BIN022,2024-03-18 18:00:00,118.96,150,79.3,0,18,0,1
BIN022,2024-03-19 00:00:00,125.62,150,83.7,1,0,0,1
BIN022,2024-03-19 06:00:00,18.5,150,12.3,1,6,0,1
BIN022,2024-03-19 12:00:00,23.39,150,15.6,1,12,0,1
BIN022,2024-03-19 18:00:00,32.22,150,21.5,1,18,0,1
BIN022,2024-03-20 00:00:00,38.99,150,26.0,2,0,0,1
BIN022,2024-03-20 06:00:00,48.11,150,32.1,2,6,0,1
BIN022,2024-03-20 12:00:00,58.02,150,38.7,2,12,0,1
BIN022,2024-03-20 18:00:00,69.63,150,46.4,2,18,0,1
BIN022,2024-03-21 00:00:00,76.33,150,50.9,3,0,0,1
BIN022,2024-03-21 06:00:00,83.24,150,55.5,3,6,0,1
BIN022,2024-03-21 12:00:00,90.23,150,60.2,3,12,0,1
BIN022,2024-03-21 18:00:00,99.48,150,66.3,3,18,0,1
BIN022,2024-03-22 00:00:00,110.3,150,73.5,4,0,0,1
BIN022,2024-03-22 06:00:00,113.68,150,75.8,4,6,0,1
BIN022,2024-03-22 12:00:00,124.38,150,82.9,4,12,0,1
BIN022,2024-03-22 18:00:00,21.5,150,14.3,4,18,0,1
BIN022,2024-03-23 00:00:00,29.08,150,19.4,5,0,1,1
BIN022,2024-03-23 06:00:00,39.61,150,26.4,5,6,1,1
BIN022,2024-03-23 12:00:00,45.91,150,30.6,5,12,1,1
BIN022,2024-03-23 18:00:00,50.39,150,33.6,5,18,1,1
BIN022,2024-03-24 00:00:00,67.59,150,45.1,6,0,1,1
BIN022,2024-03-24 06:00:00,71.64,150,47.8,6,6,1,1
BIN022,2024-03-24 12:00:00,80.56,150,53.7,6,12,1,1
BIN022,2024-03-24 18:00:00,89.4,150,59.6,6,18,1,1
BIN022,2024-03-25 00:00:00,95.72,150,63.8,0,0,0,1
BIN022,2024-03-25 06:00:00,105.19,150,70.1,0,6,0,1
BIN022,2024-03-25 12:00:00,111.5,150,74.3,0,12,0,1
BIN022,2024-03-25 18:00:00,118.3,150,78.9,0,18,0,1
BIN022,2024-03-26 00:00:00,7.08,150,4.7,1,0,0,1
BIN022,2024-03-26 06:00:00,17.04,150,11.4,1,6,0,1
BIN022,2024-03-26 12:00:00,28.42,150,18.9,1,12,0,1
BIN022,2024-03-26 18:00:00,35.33,150,23.6,1,18,0,1
BIN022,2024-03-27 00:00:00,49.7,150,33.1,2,0,0,1
BIN022,2024-03-27 06:00:00,51.37,150,34.2,2,6,0,1
BIN022,2024-03-27 12:00:00,58.38,150,38.9,2,12,0,1
BIN022,2024-03-27 18:00:00,70.27,150,46.8,2,18,0,1
BIN022,2024-03-28 00:00:00,71.03,150,47.4,3,0,0,1
BIN022,2024-03-28 06:00:00,84.59,150,56.4,3,6,0,1
BIN022,2024-03-28 12:00:00,95.13,150,63.4,3,12,0,1
BIN022,2024-03-28 18:00:00,102.5,150,68.3,3,18,0,1
BIN022,2024-03-29 00:00:00,113.99,150,76.0,4,0,0,1
BIN022,2024-03-29 06:00:00,118.82,150,79.2,4,6,0,1
BIN022,2024-03-29 12:00:00,126.08,150,84.1,4,12,0,1
BIN022,2024-03-29 18:00:00,20.46,150,13.6,4,18,0,1
BIN022,2024-03-30 00:00:00,23.39,150,15.6,5,0,1,1
BIN022,2024-03-30 06:00:00,34.26,150,22.8,5,6,1,1
BIN022,2024-03-30 12:00:00,44.13,150,29.4,5,12,1,1
BIN022,2024-03-30 18:00:00,53.78,150,35.9,5,18,1,1
BIN023,2024-01-01 00:00:00,19.68,150,13.1,0,0,0,1
BIN023,2024-01-01 06:00:00,20.27,150,13.5,0,6,0,1
BIN023,2024-01-01 12:00:00,32.72,150,21.8,0,12,0,1
BIN023,2024-01-01 18:00:00,43.98,150,29.3,0,18,0,1
BIN023,2024-01-02 00:00:00,49.48,150,33.0,1,0,0,1
BIN023,2024-01-02 06:00:00,55.7,150,37.1,1,6,0,1
BIN023,2024-01-02 12:00:00,63.21,150,42.1,1,12,0,1
BIN023,2024-01-02 18:00:00,70.09,150,46.7,1,18,0,1
BIN023,2024-01-03 00:00:00,78.43,150,52.3,2,0,0,1
BIN023,2024-01-03 06:00:00,86.82,150,57.9,2,6,0,1
BIN023,2024-01-03 12:00:00,95.17,150,63.4,2,12,0,1
BIN023,2024-01-03 18:00:00,99.93,150,66.6,2,18,0,1
BIN023,2024-01-04 00:00:00,107.8,150,71.9,3,0,0,1
BIN023,2024-01-04 06:00:00,118.04,150,78.7,3,6,0,1
BIN023,2024-01-04 12:00:00,124.45,150,83.0,3,12,0,1
BIN023,2024-01-04 18:00:00,23.71,150,15.8,3,18,0,1
BIN023,2024-01-05 00:00:00,27.27,150,18.2,4,0,0,1
BIN023,2024-01-05 06:00:00,33.32,150,22.2,4,6,0,1
BIN023,2024-01-05 12:00:00,40.64,150,27.1,4,12,0,1
BIN023,2024-01-05 18:00:00,52.77,150,35.2,4,18,0,1
BIN023,2024-01-06 00:00:00,61.05,150,40.7,5,0,1,1
BIN023,2024-01-06 06:00:00,68.26,150,45.5,5,6,1,1
BIN023,2024-01-06 12:00:00,85.59,150,57.1,5,12,1,1
BIN023,2024-01-06 18:00:00,93.34,150,62.2,5,18,1,1
BIN023,2024-01-07 00:00:00,101.83,150,67.9,6,0,1,1
BIN023,2024-01-07 06:00:00,113.64,150,75.8,6,6,1,1
BIN023,2024-01-07 12:00:00,127.15,150,84.8,6,12,1,1
BIN023,2024-01-07 18:00:00,26.7,150,17.8,6,18,1,1
BIN023,2024-01-08 00:00:00,31.58,150,21.1,0,0,0,1
BIN023,2024-01-08 06:00:00,43.32,150,28.9,0,6,0,1
BIN023,2024-01-08 12:00:00,52.62,150,35.1,0,12,0,1
BIN023,2024-01-08 18:00:00,55.01,150,36.7,0,18,0,1
BIN023,2024-01-09 00:00:00,63.28,150,42.2,1,0,0,1
BIN023,2024-01-09 06:00:00,73.17,150,48.8,1,6,0,1
BIN023,2024-01-09 12:00:00,86.68,150,57.8,1,12,0,1
BIN023,2024-01-09 18:00:00,98.04,150,65.4,1,18,0,1
BIN023,2024-01-10 00:00:00,104.92,150,69.9,2,0,0,1
BIN023,2024-01-10 06:00:00,108.79,150,72.5,2,6,0,1
BIN023,2024-01-10 12:00:00,122.61,150,81.7,2,12,0,1
BIN023,2024-01-10 18:00:00,10.59,150,7.1,2,18,0,1
BIN023,2024-01-11 00:00:00,21.2,150,14.1,3,0,0,1
BIN023,2024-01-11 06:00:00,31.27,150,20.8,3,6,0,1
BIN023,2024-01-11 12:00:00,38.83,150,25.9,3,12,0,1
BIN023,2024-01-11 18:00:00,47.9,150,31.9,3,18,0,1
BIN023,2024-01-12 00:00:00,56.75,150,37.8,4,0,0,1
BIN023,2024-01-12 06:00:00,65.36,150,43.6,4,6,0,1
BIN023,2024-01-12 12:00:00,72.08,150,48.1,4,12,0,1
BIN023,2024-01-12 18:00:00,77.65,150,51.8,4,18,0,1
BIN023,2024-01-13 00:00:00,81.03,150,54.0,5,0,1,1
BIN023,2024-01-13 06:00:00,85.06,150,56.7,5,6,1,1
BIN023,2024-01-13 12:00:00,98.25,150,65.5,5,12,1,1
BIN023,2024-01-13 18:00:00,106.12,150,70.7,5,18,1,1
BIN023,2024-01-14 00:00:00,114.67,150,76.4,6,0,1,1
BIN023,2024-01-14 06:00:00,128.45,150,85.6,6,6,1,1
BIN023,2024-01-14 12:00:00,24.61,150,16.4,6,12,1,1
BIN023,2024-01-14 18:00:00,30.58,150,20.4,6,18,1,1
BIN023,2024-01-15 00:00:00,42.32,150,28.2,0,0,0,1
BIN023,2024-01-15 06:00:00,42.44,150,28.3,0,6,0,1
BIN023,2024-01-15 12:00:00,53.51,150,35.7,0,12,0,1
BIN023,2024-01-15 18:00:00,62.41,150,41.6,0,18,0,1
BIN023,2024-01-16 00:00:00,70.16,150,46.8,1,0,0,1
BIN023,2024-01-16 06:00:00,80.06,150,53.4,1,6,0,1
BIN023,2024-01-16 12:00:00,90.8,150,60.5,1,12,0,1
BIN023,2024-01-16 18:00:00,97.81,150,65.2,1,18,0,1
BIN023,2024-01-17 00:00:00,102.11,150,68.1,2,0,0,1
BIN023,2024-01-17 06:00:00,110.64,150,73.8,2,6,0,1
BIN023,2024-01-17 12:00:00,122.53,150,81.7,2,12,0,1
BIN023,2024-01-17 18:00:00,21.66,150,14.4,2,18,0,1
BIN023,2024-01-18 00:00:00,31.08,150,20.7,3,0,0,1
BIN023,2024-01-18 06:00:00,41.15,150,27.4,3,6,0,1
BIN023,2024-01-18 12:00:00,49.15,150,32.8,3,12,0,1
BIN023,2024-01-18 18:00:00,55.0,150,36.7,3,18,0,1
BIN023,2024-01-19 00:00:00,63.55,150,42.4,4,0,0,1
BIN023,2024-01-19 06:00:00,69.44,150,46.3,4,6,0,1
BIN023,2024-01-19 12:00:00,74.43,150,49.6,4,12,0,1
BIN023,2024-01-19 18:00:00,85.03,150,56.7,4,18,0,1
BIN023,2024-01-20 00:00:00,87.58,150,58.4,5,0,1,1
BIN023,2024-01-20 06:00:00,96.25,150,64.2,5,6,1,1
BIN023,2024-01-20 12:00:00,109.34,150,72.9,5,12,1,1
BIN023,2024-01-20 18:00:00,117.06,150,78.0,5,18,1,1
BIN023,2024-01-21 00:00:00,126.53,150,84.4,6,0,1,1
BIN023,2024-01-21 06:00:00,17.54,150,11.7,6,6,1,1
BIN023,2024-01-21 12:00:00,32.6,150,21.7,6,12,1,1
BIN023,2024-01-21 18:00:00,48.56,150,32.4,6,18,1,1
BIN023,2024-01-22 00:00:00,57.46,150,38.3,0,0,0,1
BIN023,2024-01-22 06:00:00,64.09,150,42.7,0,6,0,1
BIN023,2024-01-22 12:00:00,74.67,150,49.8,0,12,0,1
BIN023,2024-01-22 18:00:00,77.19,150,51.5,0,18,0,1
BIN023,2024-01-23 00:00:00,87.39,150,58.3,1,0,0,1
BIN023,2024-01-23 06:00:00,93.58,150,62.4,1,6,0,1
BIN023,2024-01-23 12:00:00,99.47,150,66.3,1,12,0,1
BIN023,2024-01-23 18:00:00,109.06,150,72.7,1,18,0,1
BIN023,2024-01-24 00:00:00,117.03,150,78.0,2,0,0,1
BIN023,2024-01-24 06:00:00,124.42,150,82.9,2,6,0,1
BIN023,2024-01-24 12:00:00,26.44,150,17.6,2,12,0,1
BIN023,2024-01-24 18:00:00,35.61,150,23.7,2,18,0,1
BIN023,2024-01-25 00:00:00,43.34,150,28.9,3,0,0,1
BIN023,2024-01-25 06:00:00,52.47,150,35.0,3,6,0,1
BIN023,2024-01-25 12:00:00,57.82,150,38.5,3,12,0,1
BIN023,2024-01-25 18:00:00,69.54,150,46.4,3,18,0,1
BIN023,2024-01-26 00:00:00,80.45,150,53.6,4,0,0,1
BIN023,2024-01-26 06:00:00,90.88,150,60.6,4,6,0,1
BIN023,2024-01-26 12:00:00,95.84,150,63.9,4,12,0,1
BIN023,2024-01-26 18:00:00,99.18,150,66.1,4,18,0,1
BIN023,2024-01-27 00:00:00,106.21,150,70.8,5,0,1,1
BIN023,2024-01-27 06:00:00,111.09,150,74.1,5,6,1,1
BIN023,2024-01-27 12:00:00,128.02,150,85.3,5,12,1,1
BIN023,2024-01-27 18:00:00,23.17,150,15.4,5,18,1,1
BIN023,2024-01-28 00:00:00,36.32,150,24.2,6,0,1,1
BIN023,2024-01-28 06:00:00,47.31,150,31.5,6,6,1,1
BIN023,2024-01-28 12:00:00,59.95,150,40.0,6,12,1,1
BIN023,2024-01-28 18:00:00,69.05,150,46.0,6,18,1,1
BIN023,2024-01-29 00:00:00,77.75,150,51.8,0,0,0,1
BIN023,2024-01-29 06:00:00,80.0,150,53.3,0,6,0,1
BIN023,2024-01-29 12:00:00,88.16,150,58.8,0,12,0,1
BIN023,2024-01-29 18:00:00,98.21,150,65.5,0,18,0,1
BIN023,2024-01-30 00:00:00,106.38,150,70.9,1,0,0,1
BIN023,2024-01-30 06:00:00,116.87,150,77.9,1,6,0,1
BIN023,2024-01-30 12:00:00,125.37,150,83.6,1,12,0,1
BIN023,2024-01-30 18:00:00,17.03,150,11.4,1,18,0,1
BIN023,2024-01-31 00:00:00,20.45,150,13.6,2,0,0,1
BIN023,2024-01-31 06:00:00,29.05,150,19.4,2,6,0,1
BIN023,2024-01-31 12:00:00,35.52,150,23.7,2,12,0,1
BIN023,2024-01-31 18:00:00,39.14,150,26.1,2,18,0,1
BIN023,2024-02-01 00:00:00,44.24,150,29.5,3,0,0,1
BIN023,2024-02-01 06:00:00,50.16,150,33.4,3,6,0,1
BIN023,2024-02-01 12:00:00,63.61,150,42.4,3,12,0,1
BIN023,2024-02-01 18:00:00,65.52,150,43.7,3,18,0,1
BIN023,2024-02-02 00:00:00,74.56,150,49.7,4,0,0,1
BIN023,2024-02-02 06:00:00,85.8,150,57.2,4,6,0,1
BIN023,2024-02-02 12:00:00,96.32,150,64.2,4,12,0,1
BIN023,2024-02-02 18:00:00,103.26,150,68.8,4,18,0,1
BIN023,2024-02-03 00:00:00,109.66,150,73.1,5,0,1,1
BIN023,2024-02-03 06:00:00,122.74,150,81.8,5,6,1,1
BIN023,2024-02-03 12:00:00,23.91,150,15.9,5,12,1,1
BIN023,2024-02-03 18:00:00,31.04,150,20.7,5,18,1,1
BIN023,2024-02-04 00:00:00,40.74,150,27.2,6,0,1,1
BIN023,2024-02-04 06:00:00,46.31,150,30.9,6,6,1,1
BIN023,2024-02-04 12:00:00,56.8,150,37.9,6,12,1,1
BIN023,2024-02-04 18:00:00,67.03,150,44.7,6,18,1,1
BIN023,2024-02-05 00:00:00,74.58,150,49.7,0,0,0,1
BIN023,2024-02-05 06:00:00,78.52,150,52.3,0,6,0,1
BIN023,2024-02-05 12:00:00,90.65,150,60.4,0,12,0,1
BIN023,2024-02-05 18:00:00,100.25,150,66.8,0,18,0,1
BIN023,2024-02-06 00:00:00,106.05,150,70.7,1,0,0,1
BIN023,2024-02-06 06:00:00,111.87,150,74.6,1,6,0,1
BIN023,2024-02-06 12:00:00,116.54,150,77.7,1,12,0,1
BIN023,2024-02-06 18:00:00,122.89,150,81.9,1,18,0,1
BIN023,2024-02-07 00:00:00,15.74,150,10.5,2,0,0,1
BIN023,2024-02-07 06:00:00,23.61,150,15.7,2,6,0,1
BIN023,2024-02-07 12:00:00,31.78,150,21.2,2,12,0,1
BIN023,2024-02-07 18:00:00,42.31,150,28.2,2,18,0,1
BIN023,2024-02-08 00:00:00,46.86,150,31.2,3,0,0,1
BIN023,2024-02-08 06:00:00,56.07,150,37.4,3,6,0,1
BIN023,2024-02-08 12:00:00,62.3,150,41.5,3,12,0,1
BIN023,2024-02-08 18:00:00,63.17,150,42.1,3,18,0,1
BIN023,2024-02-09 00:00:00,69.69,150,46.5,4,0,0,1
BIN023,2024-02-09 06:00:00,80.34,150,53.6,4,6,0,1
BIN023,2024-02-09 12:00:00,85.25,150,56.8,4,12,0,1
BIN023,2024-02-09 18:00:00,94.48,150,63.0,4,18,0,1
BIN023,2024-02-10 00:00:00,102.62,150,68.4,5,0,1,1
BIN023,2024-02-10 06:00:00,117.22,150,78.1,5,6,1,1
BIN023,2024-02-10 12:00:00,126.1,150,84.1,5,12,1,1
BIN023,2024-02-10 18:00:00,26.66,150,17.8,5,18,1,1
BIN023,2024-02-11 00:00:00,28.53,150,19.0,6,0,1,1
BIN023,2024-02-11 06:00:00,38.58,150,25.7,6,6,1,1
BIN023,2024-02-11 12:00:00,43.44,150,29.0,6,12,1,1
BIN023,2024-02-11 18:00:00,59.82,150,39.9,6,18,1,1
BIN023,2024-02-12 00:00:00,62.08,150,41.4,0,0,0,1
BIN023,2024-02-12 06:00:00,67.42,150,44.9,0,6,0,1
BIN023,2024-02-12 12:00:00,80.26,150,53.5,0,12,0,1
BIN023,2024-02-12 18:00:00,85.58,150,57.1,0,18,0,1
BIN023,2024-02-13 00:00:00,87.73,150,58.5,1,0,0,1
BIN023,2024-02-13 06:00:00,91.76,150,61.2,1,6,0,1
BIN023,2024-02-13 12:00:00,101.09,150,67.4,1,12,0,1
BIN023,2024-02-13 18:00:00,111.65,150,74.4,1,18,0,1
BIN023,2024-02-14 00:00:00,112.45,150,75.0,2,0,0,1
BIN023,2024-02-14 06:00:00,119.24,150,79.5,2,6,0,1
BIN023,2024-02-14 12:00:00,124.18,150,82.8,2,12,0,1
BIN023,2024-02-14 18:00:00,19.22,150,12.8,2,18,0,1
BIN023,2024-02-15 00:00:00,21.44,150,14.3,3,0,0,1
